rn,SQLDATE,MonthYear,EventCode,SOURCEURL,IsRootEvent,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,NumMentions,NumSources,NumArticles
13696,20180124,201801,080,http://www.diarioaysen.cl/sitio/2018/01/23/detectan-brote-de-influenza-equina-en-actividad-de-rodeo-en-chile-chico/,1,DOCTOR,,,,10,1,10
13697,20180130,201801,080,http://www1.cbn.com/cbnnews/health/2018/january/right-now-influenza-is-everywhere-what-you-can-do-to-stay-safe,1,UNITED STATES,USA,,,2,1,2
13698,20180126,201801,080,https://infotel.ca/newsitem/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/it49720,0,CANADA,CAN,,,1,1,1
13699,20180126,201801,080,https://infotel.ca/newsitem/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/it49720,0,THAI,THA,,,3,1,3
13700,20180126,201801,080,https://infotel.ca/newsitem/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/it49720,0,THAI,THA,CANADA,CAN,1,1,1
13701,20180125,201801,080,https://www.agassizharrisonobserver.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,CANADA,CAN,2,2,2
13702,20180125,201801,080,https://www.agassizharrisonobserver.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,CANADA,CAN,,,1,1,1
13703,20180125,201801,080,https://www.aldergrovestar.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,CANADA,CAN,1,1,1
13704,20180125,201801,080,https://www.aldergrovestar.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,3,1,3
13705,20180125,201801,080,https://www.caledoniacourier.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,9,3,9
13706,20180103,201801,080,https://www.centrometeoitaliano.it/attualita/influenza-2018-il-nuovo-picco-a-capodanno-467-mila-italiani-a-letto-consigli-rimedi-e-sintomi-57924/,1,ITALIAN,ITA,,,10,1,10
13707,20180125,201801,080,https://www.comoxvalleyrecord.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,CANADA,CAN,1,1,1
13708,20180125,201801,080,https://www.comoxvalleyrecord.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,3,1,3
13709,20180125,201801,080,https://www.cranbrooktownsman.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,CANADA,CAN,1,1,1
13710,20180125,201801,080,https://www.cranbrooktownsman.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,3,1,3
13711,20180125,201801,080,https://www.cranbrooktownsman.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,CANADA,CAN,,,1,1,1
13712,20180125,201801,080,https://www.ladysmithchronicle.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,3,1,3
13713,20180125,201801,080,https://www.langleyadvance.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,CANADA,CAN,,,1,1,1
13714,20180125,201801,080,https://www.mapleridgenews.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,CANADA,CAN,,,1,1,1
13715,20180125,201801,080,https://www.northislandgazette.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,CANADA,CAN,1,1,1
13716,20180125,201801,080,https://www.northislandgazette.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,3,1,3
13717,20180125,201801,080,https://www.peacearchnews.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,CANADA,CAN,1,1,1
13718,20180125,201801,080,https://www.peacearchnews.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,3,1,3
13719,20180125,201801,080,https://www.reddeeradvocate.com/news/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,3,1,3
13720,20180125,201801,080,https://www.saobserver.net/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,CANADA,CAN,1,1,1
13721,20180125,201801,080,https://www.saobserver.net/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,CANADA,CAN,,,1,1,1
13722,20180125,201801,080,https://www.saobserver.net/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,THAI,THA,,,3,1,3
13723,20180116,201801,084,http://peopleenespanol.com/noticias/nina-12-anos-fallece-diagnosticada-influenza-erroneamente/,1,SCHOOL,,,,10,1,10
13724,20180105,201801,084,http://www.eacourier.com/copper_era/news/take-care-influenza-is-on-the-rise/article_632d089a-f4df-11e7-b37f-57f2ddcda4cc.html,1,HEALTH DEPARTMENT,,,,2,1,2
13725,20180105,201801,084,http://www.eacourier.com/copper_era/news/take-care-influenza-is-on-the-rise/article_632d089a-f4df-11e7-b37f-57f2ddcda4cc.html,1,UNITED STATES,USA,,,8,1,8
13726,20180107,201801,084,http://www.ilgiornale.it/news/milano/influenza-arriva-picco-gallera-chiama-i-medici-fate-visite-1480455.html,0,DOCTOR,,MILAN,ITA,10,1,10
13727,20180110,201801,084,http://www.kcchronicle.com/2018/01/08/influenza-numbers-in-kane-county-on-the-rise/ax7u0sc/,0,UNITED STATES,USA,,,8,1,8
13728,20180110,201801,084,http://www.kcchronicle.com/2018/01/08/influenza-numbers-in-kane-county-on-the-rise/ax7u0sc/,0,HEALTH DEPARTMENT,,,,2,1,2
13729,20180104,201801,084,http://www.thepeterboroughexaminer.com/2018/01/04/community-wide-influenza-outbreak-declared-for-peterborough-city-and-county,1,,,CANADA,CAN,4,1,4
13730,20180125,201801,084,https://www.comoxvalleyrecord.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,CANADA,CAN,MALE,MDV,1,1,1
13731,20180125,201801,084,https://www.comoxvalleyrecord.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,BUSINESS,,MALE,MDV,1,1,1
13732,20180125,201801,084,https://www.comoxvalleyrecord.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,BUSINESS,,MALE,MDV,1,1,1
13733,20180107,201801,084,https://www.newsitaliane.it/2018/allarme-influenza-h1n1-muore-donna-62-anni-lamezia-terme-122501,1,DOCTOR,,,,10,1,10
13734,20180120,201801,084,https://www.techrepublic.com/article/flu-prevention-walgreens-tracks-influenza-activity-with-esri-location-analytics/,1,WALGREEN,USA,,,10,1,10
13735,20180111,201801,084,https://www.univision.com/los-angeles/kmex/noticias/influenza/nina-de-12-anos-muere-tras-un-diagnostico-equivocado-de-gripe-como-reconocer-los-sintomas-de-la-influenza,1,DOCTOR,,UNITED STATES,USA,6,1,6
13736,20180111,201801,084,https://www.univision.com/los-angeles/kmex/noticias/influenza/nina-de-12-anos-muere-tras-un-diagnostico-equivocado-de-gripe-como-reconocer-los-sintomas-de-la-influenza,1,DOCTOR,,,,4,1,4
13737,20180124,201801,0841,https://www.thesun.co.uk/fabulous/4453381/flu-symptoms-influenza-treat-avoid-home-deaths/,1,HOSPITAL,,,,10,1,10
13738,20180112,201801,0874,http://www.lettera43.it/it/articoli/mondo/2018/01/12/russia-influenza-elezioni-italia-m5s-lega-risultati/217055/,0,KINGDOM,,TYCOON,,10,1,10
13739,20180125,201801,0874,https://www.univision.com/noticias/influenza/edelberry-o-baya-del-sauco-el-remedio-natural-contra-la-gripe-que-causa-furor-en-esta-temporada-de-influenza,1,PANAMA,PAN,,,10,1,10
13740,20180123,201801,090,http://comunicalo.it/2018/01/23/operazione-montagna-gip-colpita-area-influenza-di-matteo-messina-denaro/,1,MAFIA,,BOSS,,10,1,10
13741,20180110,201801,090,http://ekurd.net/south-korea-avian-influenza-2018-01-10,0,ARMY,,,,10,1,10
13742,20180129,201801,090,http://kgrt.com/influenza-activity-continues-to-increase-across-new-mexico/,1,NEW MEXICO,USA,,,10,1,10
13743,20180112,201801,090,http://www.eacourier.com/copper_era/news/take-care-influenza-is-on-the-rise/article_632d089a-f4df-11e7-b37f-57f2ddcda4cc.html,1,UNITED STATES,USA,,,2,1,2
13744,20180112,201801,090,http://www.eacourier.com/copper_era/news/take-care-influenza-is-on-the-rise/article_632d089a-f4df-11e7-b37f-57f2ddcda4cc.html,1,HEALTH DEPARTMENT,,,,1,1,1
13745,20180112,201801,090,http://www.eacourier.com/copper_era/news/take-care-influenza-is-on-the-rise/article_632d089a-f4df-11e7-b37f-57f2ddcda4cc.html,1,UNITED STATES,USA,UNITED STATES,USA,4,1,4
13746,20180109,201801,090,http://www.ecuavisa.com/articulo/noticias/nacional/352041-2018-se-han-detectado-110-casos-influenza-ah1n1-escala-nacional,1,GOVERNANCE,,DEPUTY,,20,1,10
13747,20180119,201801,090,http://www.infectioncontroltoday.com/news/2018/01/older-hospitalized-adults-are-infrequently-tested-for-influenza.aspx,1,DOCTOR,,,,6,1,6
13748,20180110,201801,090,http://www.lecceprima.it/politica/allarme-influenza-reparti-saturi-asl-attiva-assistenza-domiciliare-transitoria.html,1,MAURITIUS,MUS,,,10,1,10
13749,20180110,201801,090,http://www.lettera43.it/it/articoli/mondo/2018/01/10/elezioni-democratici-usa-influenza-russia-voto-italia-lega-m5s/217038/,1,MOSCOW,RUS,,,8,1,8
13750,20180121,201801,090,http://www.medindia.net/news/influenza-tests-infrequent-and-under-recognized-in-hospitalized-older-adults-176352-1.htm,1,DOCTOR,,,,6,1,6
13751,20180121,201801,090,http://www.medindia.net/news/influenza-tests-infrequent-and-under-recognized-in-hospitalized-older-adults-176352-1.htm,1,DOCTOR,,,,4,1,4
13752,20180109,201801,090,http://www.metropolisweb.it/news/influenza-il-picco-nei-pronto-soccorso-di-napoli/33642.html,1,COMPANY,,,,10,1,10
13753,20180123,201801,090,http://www.salemnews.com/news/local_news/north-shore-hit-hard-by-influenza-outbreak/article_5dcdcf2b-2f90-557e-b905-33a36b4d3bc9.html,1,SCHOOL,,HEALTH DEPARTMENT,,2,1,2
13754,20180123,201801,090,http://www.salemnews.com/news/local_news/north-shore-hit-hard-by-influenza-outbreak/article_5dcdcf2b-2f90-557e-b905-33a36b4d3bc9.html,1,SCHOOL,,HEALTH DEPARTMENT,,3,1,3
13755,20180109,201801,090,https://lahora.com.ec/losrios/noticia/1102127179/inicia-la-vacunacion-contra-la-influenza,0,ECUADOR,ECU,,,10,1,10
13756,20180122,201801,090,https://lahora.com.ec/noticia/1102130396/23-muertes-por-influenza-y-ofrecimiento-de-comite-para-enfrentarla,1,AUTHORITIES,,,,10,1,10
13757,20180113,201801,090,https://lockportpress.com/canine-influenza-spreads-to-5-more-dogs-in-essex-county/,1,UNITED STATES,USA,SOUTH KOREA,KOR,8,1,8
13758,20180113,201801,090,https://lockportpress.com/canine-influenza-spreads-to-5-more-dogs-in-essex-county/,1,UNITED STATES,USA,SOUTH KOREA,KOR,2,1,2
13759,20180103,201801,090,https://tribune.com.pk/story/1599103/1-seasonal-influenza-nih-teams-arrive-multan/,1,HOSPITAL,,MULTAN,PAK,10,1,10
13760,20180130,201801,090,https://tribune.com.pk/story/1621512/1-influenza-claims-four-lives-lahore-multan/,1,HEALTH DEPARTMENT,,,,10,1,10
13761,20180112,201801,090,https://windsor.ctvnews.ca/canine-influenza-spreads-to-5-more-dogs-in-essex-county-1.3757046,1,UNITED STATES,USA,SOUTH KOREA,KOR,2,1,2
13762,20180108,201801,090,https://windsor.ctvnews.ca/h3n2-canine-influenza-confirmed-in-2-dogs-in-essex-county-1.3750196,1,UNITED STATES,USA,SOUTH KOREA,KOR,8,1,8
13763,20180108,201801,090,https://windsor.ctvnews.ca/h3n2-canine-influenza-confirmed-in-2-dogs-in-essex-county-1.3750196,1,UNITED STATES,USA,SOUTH KOREA,KOR,2,1,2
13764,20180110,201801,090,https://www.arezzoweb.it/2016/arrivati-piu-43-000-vaccini-antinfluenzali-364381.html,1,MINISTRY,,,,20,1,20
13765,20180120,201801,090,https://www.news-medical.net/news/20180119/Older-hospitalized-patients-less-likely-to-be-tested-for-influenza.aspx,1,DOCTOR,,,,6,1,6
13766,20180120,201801,090,https://www.news-medical.net/news/20180119/Older-hospitalized-patients-less-likely-to-be-tested-for-influenza.aspx,1,DOCTOR,,,,4,1,4
13767,20180102,201801,090,https://www.samaa.tv/health/2018/01/health-experts-arrive-multan-monitor-seasonal-influenza-cases/,1,HOSPITAL,,MULTAN,PAK,10,1,10
13768,20180102,201801,090,https://www.samaa.tv/health/2018/01/health-experts-arrive-multan-monitor-seasonal-influenza-cases/,1,,,MULTAN,PAK,16,1,8
13769,20180125,201801,090,https://www.saobserver.net/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,MINISTRY,,CANADA,CAN,1,1,1
13770,20180105,201801,090,https://www.standard.co.uk/news/uk/red-zone-map-shows-influenza-hotspots-as-deadly-australian-flu-hits-uk-a3732086.html,1,EUROPE,EUR,,,8,1,8
13771,20180105,201801,090,https://www.standard.co.uk/news/uk/red-zone-map-shows-influenza-hotspots-as-deadly-australian-flu-hits-uk-a3732086.html,1,EUROPE,EUR,LONDON,GBR,2,1,2
13772,20180120,201801,090,https://www.techrepublic.com/article/flu-prevention-walgreens-tracks-influenza-activity-with-esri-location-analytics/,1,WALGREEN,USA,COMPANY,,10,1,10
13773,20180120,201801,090,https://www.techrepublic.com/article/flu-prevention-walgreens-tracks-influenza-activity-with-esri-location-analytics/,1,THE US,USA,COMPANY,,10,1,10
13774,20180120,201801,090,https://www.zawya.com/mena/en/story/Saudi_Arabia_bans_hunting_of_migratory_birds_to_combat_avian_influenza-ZAWYA20180120053218/,0,ABDULLAH,SAU,,,3,1,3
13775,20180124,201801,100,http://www.ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818831663&umt=700000_dosis_vacunas_se_han_aplicado_a_nivel_nacional_en_que_va_del_ano_para_prevenir_influenza_confirma_ministerio_salud_audio,0,MINIST,,ECUADOR,ECU,10,1,10
13776,20180110,201801,100,http://www.kcchronicle.com/2018/01/08/influenza-numbers-in-kane-county-on-the-rise/ax7u0sc/,1,HEALTH CARE PROVIDER,,SWITZERLAND,CHE,4,1,4
13777,20180131,201801,1014,https://lahora.com.ec/noticia/1102132442/influenza-43-personas-fallecidas,1,PRISON,,,,20,1,20
13778,20180116,201801,110,http://ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818831280&umt=casos_de_influenza_se_duplicaron_en_una_semana,1,DEPUTY,,,,10,1,10
13779,20180130,201801,110,http://people.com/human-interest/flu-schools-close-sickness-influenza/,1,SCHOOL,,,,4,1,4
13780,20180130,201801,110,http://people.com/human-interest/flu-schools-close-sickness-influenza/,1,SCHOOL,,,,1,1,1
13781,20180105,201801,110,https://www.nextquotidiano.it/perche-ce-lemergenza-influenza-negli-ospedali/,1,HOSPITAL,,,,10,1,10
13782,20180103,201801,111,http://www.ibtimes.com/influenza-symptoms-teen-dies-liver-failure-after-negative-flu-test-2648934,0,ADMINISTRATION,,,,4,1,4
13783,20180124,201801,111,http://www.wben.com/media/audio-channel/influenza-outbreak-roswell-parks-dr-brahm-segal,1,DOCTOR,,,,16,1,10
13784,20180124,201801,111,http://www.wben.com/media/audio-channel/influenza-outbreak-roswell-parks-dr-brahm-segal,1,DOCTOR,,UNITED KINGDOM,GBR,4,1,4
13785,20180126,201801,111,https://khabar.ndtv.com/news/lifestyle/swine-flu-influenza-fever-heart-attack-risk-causes-symptoms-treatment-1804946,1,,,A US,USA,10,1,10
13786,20180126,201801,111,https://www.dailystar.co.uk/health/677149/Super-flu-symptoms-outbreak-influenza-disease-illness-Dr-Sarah-Jarvis,1,AUSSIE,AUS,UNITED KINGDOM,GBR,6,1,6
13787,20180126,201801,111,https://www.dailystar.co.uk/health/677149/Super-flu-symptoms-outbreak-influenza-disease-illness-Dr-Sarah-Jarvis,1,AUSTRALIA,AUS,UNITED KINGDOM,GBR,4,1,4
13788,20180118,201801,112,http://www.3szek.ro/load/cikk/109542/az_influenza_aldozata,1,PRIME MINISTER,,,,20,1,20
13789,20180109,201801,112,http://www.arezzoweb.it/2018/influenza-il-virologo-come-difendersi-dal-virus-in-poche-mosse-414419.html,1,ITALIAN,ITA,,,10,1,10
13790,20180110,201801,112,http://www.globalist.it/science/articolo/2018/01/10/influenza-ecco-come-difendersi-in-poche-mosse-2017564.html,1,ITALIAN,ITA,,,10,1,10
13791,20180101,201801,112,http://www.laregione.ch/articolo/influenza-in-ticino-emergenza-epidemia/59549,1,HOSPITAL,,,,10,1,10
13792,20180112,201801,112,http://www.lettera43.it/it/articoli/mondo/2018/01/12/russia-influenza-elezioni-italia-m5s-lega-risultati/217055/,1,MOSCOW,RUS,THE OPPOSITION,,10,1,10
13793,20180125,201801,112,http://www.philly.com/philly/health/maurice-hilleman-influenza-pandemic-vaccine-merck-20180125.html,0,ITALIAN,ITA,,,2,1,2
13794,20180125,201801,112,https://www.cranbrooktownsman.com/trending-now/getting-influenza-raises-heart-attack-risk-especially-in-seniors-study/,0,CANADA,CAN,,,2,1,2
13795,20180111,201801,112,https://www.geo.tv/latest/176334-influenza-death-toll-rises-to-19-in-multan,1,CITIZEN,,PAKISTAN,PAK,2,1,2
13796,20180112,201801,112,https://www.geo.tv/latest/176503-seasonal-influenza-in-multan-claims-21-lives-in-less-than-a-month,1,CITIZEN,,PAKISTAN,PAK,2,1,2
13797,20180110,201801,112,https://www.menshealth.com/guy-wisdom/21-year-old-bodybuilder-dies-septic-shock-influenza,1,DOCTOR,,,,10,1,10
13798,20180123,201801,113,https://lahora.com.ec/carchi/noticia/1102130562/autoridades-del-hospital-luis-davila-aclaran-que-no-existen-victimas-por-la-influenza,1,MINIST OF HEALTH,,,,10,1,10
13799,20180108,201801,114,http://it.blastingnews.com/salute/2018/01/influenza-negli-ultimi-giorni-casi-anche-mortali-come-curarla-002275105.html,1,UPRISING,,,,10,1,10
13800,20180106,201801,114,http://torino.repubblica.it/cronaca/2018/01/06/news/_solo_influenza_dimessa_dall_ospedale_di_cuneo_donna_muore_a_casa_poche_ore_dopo-185928770/,1,UPRISING,,,,20,2,20
13801,20180119,201801,114,http://www.larena.it/territori/citt%C3%A0/influenza-ogni-giorno-3-600-chiamate-ai-medici-1.6238404,1,MAURITIUS,MUS,,,8,1,8
13802,20180112,201801,114,https://dailytimes.com.pk/179319/35-influenza-cases-confirmed-karachi/,1,KARACHI,PAK,,,2,1,2
13803,20180112,201801,114,https://dailytimes.com.pk/179319/35-influenza-cases-confirmed-karachi/,1,KARACHI,PAK,KARACHI,PAK,8,1,8
13804,20180123,201801,114,https://tribune.com.pk/story/1615560/1-polyclinic-seeks-help-treat-influenza/,1,HOSPITAL,,,,10,1,10
13805,20180102,201801,114,https://tv.azpm.org/p/tv-on-shows/2017/12/20/121706-american-experience-influenza-1918/,1,ALBERT,MCO,UNITED STATES,USA,1,1,1
13806,20180102,201801,114,https://tv.azpm.org/p/tv-on-shows/2017/12/20/121706-american-experience-influenza-1918/,1,ALBERT,MCO,KANSAS,USA,6,1,6
13807,20180102,201801,114,https://tv.azpm.org/p/tv-on-shows/2017/12/20/121706-american-experience-influenza-1918/,1,UNITED STATES,USA,KANSAS,USA,1,1,1
13808,20180103,201801,114,https://www.direttanews.it/2018/01/03/mamma-tre-figli-muore-linfluenza-ospedale-inchiesta/,1,HOSPITAL,,ITALY,ITA,8,1,8
13809,20180103,201801,114,https://www.direttanews.it/2018/01/03/mamma-tre-figli-muore-linfluenza-ospedale-inchiesta/,1,HOSPITAL,,,,2,1,2
13810,20180102,201801,114,https://www.veb.it/influenza-aumentano-i-casi-di-contagio-da-nord-a-sud-65220/amp,1,HOSPITAL,,,,10,1,10
13811,20180108,201801,120,http://www.adnkronos.com/salute/sanita/2018/01/08/influenza-come-difendersi-dal-virus-poche-mosse_oQpxDn7uoU4ejhXdHESbqO.html,1,POPULATION,,AUSTRALIA,AUS,10,1,10
13812,20180109,201801,120,http://www.cataniaoggi.it/influenza-il-virologo-come-difendersi-dal-virus-in-poche-mosse/,1,ROME,ITA,REUTERS,USA,10,1,10
13813,20180102,201801,120,http://www.columbiadailyherald.com/news/20180101/maury-schools-to-remain-closed-for-influenza-warning,1,STUDENT,,,,10,1,10
13814,20180123,201801,120,http://www.harlanonline.com/news/get-flu-shot-influenza-deaths-rise-iowa,1,HEALTH CARE PROVIDER,,,,10,1,10
13815,20180104,201801,120,http://www.keyc.com/story/37187358/influenza-cases-arising,1,HOSPITAL,,SAINT,,3,1,3
13816,20180109,201801,120,http://www.meteoweb.eu/2018/01/influenza-2018/1027906/,1,POPULATION,,AUSTRALIA,AUS,10,1,10
13817,20180117,201801,120,http://www.newsnow.in/news/seasonal-influenza-preventing-the-flu,1,DELHI,IND,MYANMAR,MMR,3,1,3
13818,20180117,201801,120,http://www.newsnow.in/news/seasonal-influenza-preventing-the-flu,1,BANGLADESH,BGD,MYANMAR,MMR,2,1,2
13819,20180104,201801,120,http://www.valledaostaglocal.it/2018/01/04/leggi-notizia/argomenti/salute-in-valle-daosta/articolo/in-valle-percentuale-malati-dinfluenza-inferiore-rispetto-al-resto-ditalia.html,1,GARRISON,,,,10,1,10
13820,20180104,201801,120,https://mundohispanico.com/noticias/influenza-afecta-21-estados-6-fallecen-a-causa-de-enfermedad-en-dallas,1,DOCTOR,,,,10,1,10
13821,20180123,201801,120,https://periodismoecuador.com/2018/01/23/segun-el-msp-los-casos-de-influenza-estan-dentro-de-lo-esperado-en-la-temporada-invernal/,0,ECUADOR,ECU,,,10,1,10
13822,20180114,201801,120,https://www.brandonsun.com/national/breaking-news/five-more-dogs-test-positive-for-strain-of-canine-influenza-in-ontario-469170243.html,1,UNITED STATES,USA,,,6,2,6
13823,20180109,201801,120,https://www.ilfoglio.it/adn-kronos/2018/01/09/news/influenza-il-virologo-come-difendersi-dal-virus-in-poche-mosse-172141/,1,,,ROME,ITA,10,1,10
13824,20180131,201801,120,https://www.niagarathisweek.com/news-story/8102378-strains-of-influenza-virus-hit-together-making-flu-season-seem-more-severe/,0,ONTARIO,CAN,DOCTOR,,20,1,20
13825,20180120,201801,120,https://www.zawya.com/mena/en/story/Saudi_Arabia_bans_hunting_of_migratory_birds_to_combat_avian_influenza-ZAWYA20180120053218/,0,HUNTER,,,,10,1,10
13826,20180117,201801,122,https://infotel.ca/newsitem/influenza-hitting-residential-care-facilities-hard-across-interior-health-authority/it49498,1,HOSPITAL,,,,10,1,10
13827,20180104,201801,125,http://www.thepeterboroughexaminer.com/2018/01/04/community-wide-influenza-outbreak-declared-for-peterborough-city-and-county,1,CANADA,CAN,DOCTOR,,4,1,4
13828,20180104,201801,125,http://www.thepeterboroughexaminer.com/2018/01/04/community-wide-influenza-outbreak-declared-for-peterborough-city-and-county,1,DOCTOR,,,,6,1,6
13829,20180109,201801,125,https://lahora.com.ec/losrios/noticia/1102127179/inicia-la-vacunacion-contra-la-influenza,0,LEGISLATOR,,PRESIDENT,,10,1,10
13830,20180130,201801,130,http://dunyanews.tv/en/Pakistan/425690-Seasonal-influenza-claims-three-more-lives-Multan,1,AUTHORITIES,,HEALTH DEPARTMENT,,10,1,10
13831,20180104,201801,130,http://pulsoslp.com.mx/2018/01/04/registran-un-caso-de-influenza-h3n2-por-semana/,1,POPULATION,,,,10,1,10
13832,20180104,201801,130,http://www.examiner.co.uk/news/west-yorkshire-news/huddersfield-dangerously-close-becoming-influenza-14114500,0,,,AUSSIE,AUS,6,1,6
13833,20180104,201801,130,http://www.examiner.co.uk/news/west-yorkshire-news/huddersfield-dangerously-close-becoming-influenza-14114500,0,,,AUSSIE,AUS,4,1,4
13834,20180122,201801,130,http://www.theneonnettle.com/features/1318-two-more-children-dead-as-deadly-flu-shot-causes-fatal-influenza-epidemic,1,DOCTOR,,,,6,1,6
13835,20180122,201801,130,http://www.theneonnettle.com/features/1318-two-more-children-dead-as-deadly-flu-shot-causes-fatal-influenza-epidemic,1,DOCTOR,,,,4,1,4
13836,20180122,201801,130,http://www.theneonnettle.com/features/1318-two-more-children-dead-as-deadly-flu-shot-causes-fatal-influenza-epidemic,1,DOCTOR,,,,10,1,10
13837,20180131,201801,130,http://www.whig.com/20180131/researchers-test-possible-prevention-against-influenza,1,,,HEALTH OFFICIAL,,2,1,2
13838,20180131,201801,130,http://www.whig.com/20180131/researchers-test-possible-prevention-against-influenza,1,UNITED STATES,USA,HEALTH OFFICIAL,,8,1,8
13839,20180108,201801,130,https://www.dailystar.co.uk/health/672406/Aussie-flu-symptoms-signs-H3N2-virus-infection-influenza-UK-Britain,1,UNITED KINGDOM,GBR,BRITAIN,GBR,2,1,2
13840,20180108,201801,130,https://www.dailystar.co.uk/health/672406/Aussie-flu-symptoms-signs-H3N2-virus-infection-influenza-UK-Britain,1,PROFESSOR,,BRITAIN,GBR,8,1,8
13841,20180111,201801,130,https://www.denverpost.com/2018/01/11/colorado-flu-season-influenza-a-h3n2/,0,AUSTRALIA,AUS,UNITED STATES,USA,4,1,4
13842,20180111,201801,130,https://www.denverpost.com/2018/01/11/colorado-flu-season-influenza-a-h3n2/,0,AUSTRALIA,AUS,NORTH AMERICA,NMR,6,1,6
13843,20180126,201801,130,https://www.elnuevodia.com/noticias/locales/nota/preocupaelalzaencasosdeinfluenza-2393259/,0,,,SCHOOL,,20,1,10
13844,20180116,201801,130,https://www.improntaunika.it/2018/01/influenza-sos-bambini-1-4-non-mangia-frutta-tavola/,1,GERMANY,DEU,EUROPEAN,EUR,10,1,10
13845,20180109,201801,130,https://www.telemundo20.com/noticias/local/91-muertes-de-influenza-en-san-diego-468487833.html,1,,,SAN DIEGO,USA,10,1,10
13846,20180127,201801,130,https://www.telemundo51.com/noticias/local/Incremento-moderado-de-influenza-en-sur-de-Florida-471376824.html,1,SCHOOL,,,,10,1,10
13847,20180125,201801,130,https://www.thestar.com/news/gta/2018/01/24/one-dead-nine-hospitalized-amid-influenza-outbreak-at-seaton-house.html,0,ADVOCATE,,NURSE,,5,1,5
13848,20180104,201801,138,http://www.examiner.co.uk/news/west-yorkshire-news/huddersfield-dangerously-close-becoming-influenza-14114500,0,PROFESSOR,,BRITAIN,GBR,5,1,5
13849,20180104,201801,138,http://www.examiner.co.uk/news/west-yorkshire-news/huddersfield-dangerously-close-becoming-influenza-14114500,0,PROFESSOR,,UNITED KINGDOM,GBR,2,1,2
13850,20180104,201801,138,http://www.manchestereveningnews.co.uk/news/health/aussie-flu-influenza-map-hotspot-14112042,0,AUSTRALIA,AUS,BRITAIN,GBR,1,1,1
13851,20180104,201801,138,http://www.manchestereveningnews.co.uk/news/health/aussie-flu-influenza-map-hotspot-14112042,0,PROFESSOR,,UNITED KINGDOM,GBR,2,1,2
13852,20180104,201801,138,http://www.manchestereveningnews.co.uk/news/health/aussie-flu-influenza-map-hotspot-14112042,0,PROFESSOR,,BRITAIN,GBR,5,1,5
13853,20180114,201801,160,http://ilmattino.it/napoli/cronaca/boom_influenza_il_vademecum_asl_posti_letto_garantiti_e_mascherine-3483767.html,1,NAPLES,ITA,,,10,1,10
13854,20180106,201801,160,http://thetimes-tribune.com/news/50-years-ago-area-hospitals-issued-influenza-alert-1.2287512,1,HOSPITAL,,,,10,1,10
13855,20180123,201801,160,http://www.salemnews.com/news/local_news/north-shore-hit-hard-by-influenza-outbreak/article_5dcdcf2b-2f90-557e-b905-33a36b4d3bc9.html,1,HEALTH OFFICIAL,,,,4,1,4
