RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
45794,201604,http://investmentunderground.com/2016/04/even-stronger-zika-virus-warning-from-the-cdc/,6,1,6,042,,,VENEZUELA,VEN
45795,201604,http://investmentunderground.com/2016/04/first-commercial-zika-virus-test-gets-fda-approval/,10,1,10,046,,,TRAVELER,
45796,201604,http://investmentunderground.com/2016/04/first-zika-case-reported-in-ri/,2,1,2,060,BRAZILIAN,BRA,POPULATION,
45797,201604,http://investmentunderground.com/2016/04/health-official-zika-not-worry-now-for-pregnant-women-in-us/,5,1,5,020,GUATEMALAN,GTM,,
45798,201604,http://investmentunderground.com/2016/04/local-health-officials-in-us-urged-to-get-ready-now-for-zika/,10,1,10,020,HEALTH OFFICIAL,,,
45799,201604,http://investmentunderground.com/2016/04/missouri-reports-zika-case-in-pregnant-woman-travel-history/,7,1,7,042,MISSOURI,USA,NICARAGUA,NIC
45800,201604,http://investmentunderground.com/2016/04/mosquito-that-transmits-zika-found-in-chile/,4,1,4,190,NEW YORK,USA,UNITED STATES,USA
45801,201604,http://investmentunderground.com/2016/04/mosquito-that-transmits-zika-found-in-chile/,6,1,6,190,NEW YORK,USA,,
45802,201604,http://investmentunderground.com/2016/04/pregnant-missouri-woman-infected-with-zika-virus/,1,1,1,110,NILE,EGY,,
45803,201604,http://investmentunderground.com/2016/04/pregnant-missouri-woman-infected-with-zika-virus/,2,1,2,110,UNITED STATES,USA,,
45804,201604,http://investmentunderground.com/2016/04/pregnant-missouri-woman-infected-with-zika-virus/,3,1,3,154,,,SCOTLAND,GBR
45805,201604,http://investmentunderground.com/2016/04/pregnant-missouri-woman-infected-with-zika-virus/,5,1,5,138,,,SCOTLAND,GBR
45806,201604,http://investmentunderground.com/2016/04/pregnant-missouri-woman-infected-with-zika-virus/,10,1,10,043,NICARAGUA,NIC,SAN FRANCISCO,USA
